portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
The Print,31-08-2024,Tina Das,‘Soluchan’ follows a boy looking for a high on Mumbai streets. There’s no judgement,https://theprint.in/feature/soluchan-follows-a-boy-looking-for-a-high-on-mumbai-streets-theres-no-judgement/2246201/,Neutral,0.977066457
The Print,31-08-2024,Antara Baruah,Namita Gokhale is mystified by Paro’s appeal 4 decades on. She’s ‘written vastly better books’,https://theprint.in/feature/namita-gokhale-is-mystified-by-paros-appeal-4-decades-on-shes-written-vastly-better-books/2246723/,Neutral,0.722407103
The Print,31-08-2024,Shailaja Bajpai,"Dear readers, ThePrint has heard you — We now offer you a login-based, ad-lite experience",https://theprint.in/opinion/readers-editor/dear-readers-theprint-has-heard-you-we-now-offer-you-a-login-based-ad-lite-experience/2246767/,Positive,0.65373069
The Print,31-08-2024,Vandana Menon,Hema Committee tears down Kerala’s progressive image. Malayali men are still just men,https://theprint.in/opinion/newsmaker-of-the-week/hema-committee-tears-down-keralas-progressive-image-malayali-men-are-still-just-men/2246179/,Negative,0.6434111
The Print,31-08-2024,Neelam Pandey,Himanta comes under fire from 2 key BJP allies after Assam assembly scraps namaz break,https://theprint.in/politics/bjp-faces-heat-from-key-bihar-allies-again-as-himanta-govt-puts-stop-to-namaz-break-in-assam-assembly/2247054/,Negative,0.679985225
The Print,31-08-2024,Shanker Arnimesh,‘Bangladesh ke Hindu khatre mein hain’ becomes BJP’s poll plank in UP ahead of 10 key bypolls,https://theprint.in/politics/bangladesh-ke-hindu-khatre-mein-hain-becomes-bjps-poll-plank-in-up-ahead-of-10-key-bypolls/2245918/,Neutral,0.980946124
The Print,31-08-2024,Manasi Phadke,"In Ajit Pawar-led NCP’s protests against own govt over Shivaji statue collapse, a Shiv Sena flashback",https://theprint.in/politics/in-ajit-pawar-led-ncps-protests-against-own-govt-over-shivaji-statue-collapse-a-shiv-sena-flashback/2246024/,Neutral,0.819385409
The Print,31-08-2024,Neelam Pandey,"Delhi BJP is a house divided. It has too many leaders vying for power, not enough consultation",https://theprint.in/politics/delhi-bjp-is-a-house-divided-it-has-too-many-leaders-vying-for-power-not-enough-consultation/2245701/,Negative,0.962136805
The Print,31-08-2024,Sourav Roy Barman,"No Hooda or Selja ‘quotas’ in Congress’s Haryana list this time. Fewer Jats, no repeat losers",https://theprint.in/politics/no-hooda-or-selja-quotas-in-congresss-haryana-list-this-time-fewer-jats-no-repeat-losers/2246614/,Negative,0.952246845
The Print,31-08-2024,Shiv Pandey,"Those who cried for Nirbhaya ‘silent’ over ‘daughter of Bengal’, says Hindu Right",https://theprint.in/read-right/those-who-cried-for-nirbhaya-silent-over-daughter-of-bengal-says-hindu-right/2246075/,Neutral,0.851546526
The Print,31-08-2024,Triya Gulati,Canva brings back old trend in ‘Dil Se Design Tak’ campaign—short films with big emotions,https://theprint.in/feature/vigyapanti/canva-brings-back-old-trend-in-dil-se-design-tak-campaign-short-films-with-big-emotions/2246713/,Neutral,0.507024467
The Print,31-08-2024,Debdutta Chakraborty,Pakhtuns crossed Durand Line every day. Pakistan’s visa rules halted their lives,https://theprint.in/go-to-pakistan/pakhtuns-crossed-durand-line-every-day-pakistans-visa-rules-halted-their-lives/2246971/,Negative,0.954000652
The Print,31-08-2024,Mayank Kumar,"Spies, ISI & Navy secrets, why NIA is digging deeper into 2021 Visakhapatnam espionage case",https://theprint.in/india/spies-isi-navy-secrets-why-nia-is-digging-deeper-into-2021-visakhapatnam-espionage-case/2247269/,Neutral,0.910467505
The Print,31-08-2024,Mayank Kumar,"Haryana Police arrest 7, including minors, for ‘killing Muslim ragpicker on suspicion of eating beef’",https://theprint.in/india/haryana-police-arrest-7-including-minors-for-killing-muslim-ragpicker-on-suspicion-of-eating-beef/2247210/,Negative,0.862267852
The Print,31-08-2024,Karishma Hasnat,10 chargesheeted by NIA in 2022 Mizoram arms & explosives case ‘linked to Myanmar-based insurgents’,https://theprint.in/india/10-chargesheeted-by-nia-in-2022-mizoram-arms-explosives-case-linked-to-myanmar-based-insurgents/2247175/,Neutral,0.982268453
The Print,31-08-2024,Heena Fatima,"UP teen suicides case ‘closed’, but victim’s kin doubt autopsy report, mothers of accused want CBI probe",https://theprint.in/india/up-teen-suicides-case-closed-but-victims-kin-doubt-autopsy-report-mothers-of-accused-want-cbi-probe/2246955/,Negative,0.766763985
The Print,31-08-2024,Chitleen K Sethi,"From Maharaja Ranjit Singh to Sukhbir Badal, who are ‘tankhaiyas’ & how they atone for sins",https://theprint.in/india/from-maharaja-ranjit-singh-to-sukhbir-badal-who-are-tankhaiyas-how-they-atone-for-sins/2246706/,Neutral,0.847787261
The Print,31-08-2024,Kapil Joshi,How to Find the Best Health Insurance for Pregnant  Women?,https://theprint.in/brandstand/adon/how-to-find-the-best-health-insurance-for-pregnant-women/2247272/,Neutral,0.969212174
The Print,31-08-2024,TCA Sharad Raghavan,Discarded privatisation plans? Number of operating public sector companies rises by 20 since 2014,https://theprint.in/economy/discarded-privatisation-plans-number-of-operating-public-sector-companies-rises-by-20-since-2014/2245880/,Neutral,0.867764354
The Print,31-08-2024,Simon Flowers,White hydrogen could solve the hydrogen industry’s financial challenges,https://theprint.in/environment/white-hydrogen-could-solve-the-hydrogen-industrys-financial-challenges/2247228/,Neutral,0.504809499
The Print,31-08-2024,Cathy Li,Rapid growth of data centres raises sustainability concerns,https://theprint.in/tech/rapid-growth-of-data-centres-raises-sustainability-concerns/2247193/,Neutral,0.836384654
Maktoobmedia,31-08-2024,Maktoob Staff,"Muslim Man, 22, ragpicker from WB, lynched in haryana after mob accuses him of cooking beef in hut, 7 arrested",https://maktoobmedia.com/india/muslim-man-22-ragpicker-from-wb-lynched-in-haryana-after-mob-accuses-him-of-cooking-beef-in-hut-7-arrested/,Negative,0.783992946
Maktoobmedia,31-08-2024,Maktoob Staff,"Haryana polls dates revised from October 1 to 5, counting on Oct 8 along with J-K",https://maktoobmedia.com/india/haryana-polls-dates-revised-from-october-1-to-5-counting-on-oct-8-along-with-j-k/,Neutral,0.981777251
Maktoobmedia,31-08-2024,Maktoob Staff,Maharashtra: Elderly Muslim man beaten on train by co-passengers accusing him of carrying beef,https://maktoobmedia.com/india/maharashtra-elderly-muslim-man-beaten-on-train-by-co-passengers-accusing-him-of-carrying-beef/,Negative,0.8881284
Maktoobmedia,31-08-2024,Anas Arif,"Movie review: Mari Selvaraj’s ‘Vaazhai,’ bearing a semi-autobiographical essence, is a masterpiece",https://maktoobmedia.com/more/film-and-tv/movie-review-mari-selvarajs-vaazhai-bearing-a-semi-autobiographical-essence-is-a-masterpiece/,Positive,0.921990931
Maktoobmedia,31-08-2024,Maktoob Staff,"“Bulldozer revenge”: APCR releases reports on “state-sanctioned” violence against Muslims in Rajasthan, MP",https://maktoobmedia.com/india/bulldozer-revenge-apcr-releases-reports-on-state-sanctioned-violence-against-muslims-in-rajasthan-mp/,Negative,0.927344561
Maktoobmedia,31-08-2024,Maktoob Staff,"Palestinian TikTok star Medo Halimy, 19, killed in Israeli attack",https://maktoobmedia.com/gaza-genocide/palestinian-tiktok-star-medo-halimy-19-killed-in-israeli-attack/,Negative,0.882382572
The News Minute,31-08-2024,Anjana Meenakshi,Indian nationals trapped in Myanmar’s cyber scam parks await rescue,https://www.thenewsminute.com/india/indian-nationals-trapped-in-myanmars-cyber-scam-parks-await-rescue,Neutral,0.891961098
The News Minute,31-08-2024,Samrah Attar,Explained: Why Karnataka is not enthusiastic about Bommasandra-Hosur metro line,https://www.thenewsminute.com/karnataka/explained-why-karnataka-is-not-enthusiastic-about-bommasandra-hosur-metro-line,Negative,0.760132432
The News Minute,31-08-2024,TNM Staff,Filmmaker Ranjith booked in a second case of sexual assault,https://www.thenewsminute.com/kerala/filmmaker-ranjith-booked-in-a-second-case-of-sexual-assault,Negative,0.597262263
The News Minute,31-08-2024,TNM Staff,’Don't destroy Malayalam industry like this’: Mohanlal on aftermath of Hema Committee report,https://www.thenewsminute.com/kerala/dont-destroy-malayalam-industry-like-this-mohanlal-on-hema-committee-report,Negative,0.842095792
The News Minute,31-08-2024,TNM Staff,Radikaa Sarathkumar alleges hidden cams placed inside caravans in Malayalam film sets,https://www.thenewsminute.com/flix/radikaa-sarathkumar-alleges-hidden-cams-placed-inside-caravans-in-malayalam-film-sets,Neutral,0.648367405
The News Minute,31-08-2024,TNM Staff,Tollywood women artists urge Telangana govt to release report on workplace harassment,https://www.thenewsminute.com/flix/tollywood-women-artists-urge-telangana-govt-to-release-report-on-workplace-harassment,Neutral,0.64808023
The Week,31-08-2024,Web Desk,Haryana elections postponed to Oct 5; counting to be held along with J&K on Oct 8,https://www.theweek.in/news/india/2024/08/31/haryana-elections-postponed-to-oct-5-counting-to-be-held-along-with-jk-on-oct-8.html,Neutral,0.982461035
The Week,31-08-2024,Niladry Sarkar,Kolkata rape-murder: Protesting doctors begin telemedicine services,https://www.theweek.in/news/india/2024/08/31/kolkata-rape-murder-protesting-doctors-begin-telemedicine-services.html,Negative,0.867733598
The Week,31-08-2024,PTI,India likely to experience above normal rainfall in September: IMD,https://www.theweek.in/news/india/2024/08/31/india-likely-to-experience-above-normal-rainfall-in-september-imd.html,Neutral,0.975741625
The Week,31-08-2024,Web Desk,Elderly man assaulted inside train on suspicion of carrying beef,https://www.theweek.in/news/india/2024/08/31/elderly-man-assaulted-inside-train-on-suspicion-of-carrying-beef.html,Negative,0.878038704
The Week,31-08-2024,Web Desk,India has a special China problem but has never said no to doing business: EAM Jaishankar,https://www.theweek.in/news/india/2024/08/31/india-has-a-special-china-problem-but-has-never-said-no-to-doing-business-eam-jaishankar.html,Negative,0.822685182
The Week,31-08-2024,Prathima Nandakumar,Karnataka HC adjourns MUDA case hearing to September 2,https://www.theweek.in/news/india/2024/08/31/karnataka-hc-adjourns-muda-case-hearing-to-september-2.html,Neutral,0.982139647
The Week,31-08-2024,Madhav Rao,47 Indians saved from Laos scam centres; Embassy warns against fraudulent job offers as rescue tally reaches 635,https://www.theweek.in/news/india/2024/08/31/47-indians-saved-from-laos-scam-centres-embassy-warns-against-fraudulent-job-offers-as-rescue-tally-reaches-635.html,Neutral,0.838354349
The Week,31-08-2024,PTI,"Keep lawyers, 'outsiders' away from management of temples: Allahabad HC",https://www.theweek.in/news/india/2024/08/31/keep-lawyers-outsiders-away-from-management-of-temples-allahabad-hc.html,Neutral,0.869937062
The Week,31-08-2024,Niladry Sarkar,Durand Cup final: NorthEast United FC edge past Mohun Bagan SG to win maiden title,https://www.theweek.in/news/sports/2024/08/31/football-durand-cup-final-north-east-united-fc-edge-past-mohun-bagan-sg-to-win-maiden-title.html,Neutral,0.529946744
The Week,31-08-2024,Web Desk,"End of Big Three era? Novak Djokovic out of US Open, faces title drought for the first time since 2017",https://www.theweek.in/news/sports/2024/08/31/end-of-big-three-era-novak-djokovic-out-of-us-open-faces-title-drought-for-the-first-time-since-2017.html,Neutral,0.615868866
The Week,31-08-2024,PTI,La Liga: Raphinha scores hat-trick as Barcelona beat Valladolid 7-0,https://www.theweek.in/news/sports/2024/08/31/football-la-liga-raphinha-scores-hat-trick-as-barcelona-beat-valladolid-7-0.html,Positive,0.734026909
The Week,31-08-2024,Sanjib Kr Baruah,"What helped Hamas leader Yahya Sinwar evade US, Israeli surveillance tools, techniques",https://www.theweek.in/news/world/2024/08/31/what-helped-hamas-leader-yahya-sinwar-evade-us-israeli-tools-techniques.html,Neutral,0.651973009
The Week,31-08-2024,PTI,"China, Philippines trade accusations as vessels collide in disputed South China Sea",https://www.theweek.in/news/world/2024/08/31/china-philippines-trade-accusations-as-vessels-collide-in-disputed-south-china-sea.html,Neutral,0.835893989
The Week,31-08-2024,Mohit Sharma,Decoding India’s new Bio-e3 policy; will it be a game changer in Mission 2047?,https://www.theweek.in/news/biz-tech/2024/08/31/decoding-indias-new-bio-e3-policy-will-it-be-game-changer-in-mission-2047.html,Positive,0.738365471
The Week,31-08-2024,Web Desk,"Goldman Sachs layoffs: Latest round of job cuts to affect 1,300 to 1,800 employees",https://www.theweek.in/news/biz-tech/2024/08/31/goldman-sachs-layoffs-latest-round-of-job-cuts-to-affect-1300-to-1800-employees.html,Negative,0.671165407
The Week,31-08-2024,Web Desk,Cook pork properly if you don't want parasites to do this to your body: Horrific CT scan reveals 'Cysticercosis',https://www.theweek.in/news/health/2024/08/31/cook-pork-properly-if-you-don-t-parasites-to-do-this-to-your-body-horrific-ct-scan-reveals-cysticercosis.html,Negative,0.940758169
The Week,31-08-2024,PTI,Things that can pollute minds should not be there in films  Kerala CM,https://www.theweek.in/wire-updates/entertainment/2024/08/31/mds26-kl-films-vijayan.html,Negative,0.961948872
The Week,31-08-2024,PTI,Shreya Ghoshal postpones Kolkata concert in solidarity with protests over doctor's rape-murder,https://www.theweek.in/wire-updates/entertainment/2024/08/31/ces12-wb-doctor-shreya-ghoshal.html,Neutral,0.86522454
The Week,31-08-2024,PTI,Whatever I have to say I express through my poetry  music and films  says Ayushmann Khurrana,https://www.theweek.in/wire-updates/entertainment/2024/08/31/ent8-cinema-ayushmann.html,Neutral,0.960837245
The Week,31-08-2024,PTI,Bollywood not my dream any more  want to be the biggest reality TV star in India  Uorfi Javed,https://www.theweek.in/wire-updates/entertainment/2024/08/31/ent7-series-uorfi-javed.html,Neutral,0.517978787
The Week,31-08-2024,PTI,Mukesh need not resign as MLA  CPI M,https://www.theweek.in/wire-updates/entertainment/2024/08/31/mds16-kl-mukesh-cpi-m.html,Neutral,0.864216506
The Week,31-08-2024,PTI,Slowing of GDP growth due to lower govt spending  MCC  RBI Guv,https://www.theweek.in/wire-updates/business/2024/08/31/cal25-od-ld-rbi-governor.html,Negative,0.883614004
The Week,31-08-2024,PTI,PM Modi says India land of opportunities  promises reforms  stable policy regime to investors,https://www.theweek.in/wire-updates/business/2024/08/31/del74-pm-ld-forum.html,Positive,0.941918373
The Week,31-08-2024,PTI,Focus on quality rather than quantity  Assam govt to tea industry,https://www.theweek.in/wire-updates/business/2024/08/31/ces20-as-tea.html,Neutral,0.9081285
The Week,31-08-2024,PTI,Registration of properties in Mumbai municipal region set to rise 7 pc in Aug on strong demand,https://www.theweek.in/wire-updates/business/2024/08/31/dcm29-biz-property-registration.html,Neutral,0.894655466
The Week,31-08-2024,PTI,PM Modi promises reforms  stable policy regime to investors,https://www.theweek.in/wire-updates/business/2024/08/31/del71-pm-forum.html,Positive,0.858620226
The Week,31-08-2024,Web Desk,"Mollywood #MeToo: 'Manichithrathazhu' actor Sudheesh, Idavela Babu booked by Kozhikode police after...",https://www.theweek.in/news/entertainment/2024/08/31/mollywood-me-too-manichithrathazhu-actor-sudheesh-idavela-babu-booked-by-kozhikode-police-for-sexual-harassment.html,Neutral,0.979977131
